id;Pred
9627;25
9628;20
9629;1
9630;23
9631;17
9632;1
9633;2
9634;15
9635;26
9636;22
9637;27
9638;1
9639;20
9640;29
9641;25
9642;24
9643;17
9644;19
9645;19
9646;1
9647;20
9648;20
9649;25
9650;25
9651;10
9652;20
9653;25
9654;25
9655;22
9656;26
9657;1
9658;19
9659;27
9660;22
9661;24
9662;29
9663;23
9664;10
9665;28
9666;2
9667;27
9668;10
9669;23
9670;2
9671;19
9672;22
9673;1
9674;22
9675;24
9676;25
9677;19
9678;22
9679;28
9680;23
9681;2
9682;2
9683;19
9684;25
9685;10
9686;17
9687;19
9688;10
9689;2
9690;23
9691;10
9692;10
9693;1
9694;29
9695;29
9696;25
9697;24
9698;24
9699;23
9700;15
9701;10
9702;1
9703;15
9704;29
9705;10
9706;15
9707;20
9708;23
9709;15
9710;2
9711;15
9712;1
9713;20
9714;15
9715;24
9716;15
9717;26
9718;1
9719;26
9720;29
9721;15
9722;24
9723;27
9724;10
9725;2
9726;15
9727;2
9728;22
9729;25
9730;23
9731;29
9732;29
9733;10
9734;29
9735;28
9736;19
9737;26
9738;29
9739;2
9740;25
9741;2
9742;25
9743;28
9744;24
9745;22
9746;15
9747;24
9748;1
9749;10
9750;10
9751;2
9752;26
9753;2
9754;10
9755;1
9756;1
9757;1
9758;20
9759;25
9760;15
9761;10
9762;20
9763;15
9764;15
9765;25
9766;1
9767;15
9768;10
9769;29
9770;2
9771;27
9772;22
9773;22
9774;1
9775;25
9776;20
9777;10
9778;28
9779;25
9780;17
9781;25
9782;15
9783;24
9784;25
9785;19
9786;1
9787;17
9788;2
9789;2
9790;29
9791;22
9792;19
9793;24
9794;28
9795;15
9796;10
9797;27
9798;22
9799;15
9800;24
9801;10
9802;15
9803;15
9804;2
9805;24
9806;24
9807;25
9808;25
9809;29
9810;17
9811;27
9812;25
9813;24
9814;15
9815;27
9816;19
9817;26
9818;24
9819;1
9820;15
9821;1
9822;23
9823;25
9824;22
9825;24
9826;23
9827;10
9828;28
9829;19
9830;25
9831;19
9832;29
9833;23
9834;22
9835;29
9836;26
9837;17
9838;26
9839;22
9840;27
9841;10
9842;1
9843;17
9844;29
9845;15
9846;25
9847;22
9848;10
9849;27
9850;28
9851;23
9852;25
9853;19
9854;17
9855;26
9856;19
9857;24
9858;29
9859;17
9860;24
9861;27
9862;23
9863;29
9864;23
9865;2
9866;23
9867;24
9868;2
9869;19
9870;15
9871;24
9872;28
9873;23
9874;28
9875;20
9876;24
9877;24
9878;15
9879;24
9880;15
9881;15
9882;1
9883;2
9884;26
9885;23
9886;25
9887;28
9888;10
9889;22
9890;28
9891;26
9892;22
9893;24
9894;10
9895;17
9896;15
9897;26
9898;20
9899;23
9900;10
9901;2
9902;1
9903;23
9904;2
9905;15
9906;2
9907;2
9908;24
9909;20
9910;15
9911;25
9912;24
9913;25
9914;2
9915;26
9916;23
9917;24
9918;20
9919;1
9920;24
9921;19
9922;29
9923;23
9924;25
9925;2
9926;24
9927;17
9928;26
9929;24
9930;28
9931;1
9932;1
9933;25
9934;25
9935;15
9936;23
9937;19
9938;20
9939;10
9940;20
9941;26
9942;25
9943;15
9944;10
9945;25
9946;20
9947;15
9948;10
9949;10
9950;25
9951;15
9952;19
9953;25
9954;27
9955;28
9956;19
9957;20
9958;1
9959;15
9960;15
9961;10
9962;2
9963;24
9964;1
9965;29
9966;24
9967;20
9968;19
9969;2
9970;19
9971;26
9972;1
9973;20
9974;25
9975;29
9976;15
9977;17
9978;25
9979;19
9980;26
9981;25
9982;27
9983;15
9984;20
9985;27
9986;15
9987;25
9988;19
9989;26
9990;28
9991;15
9992;25
9993;17
9994;15
9995;19
9996;23
9997;2
9998;15
9999;17
10000;10
10001;22
10002;20
10003;26
10004;19
10005;20
10006;24
10007;2
10008;23
10009;22
10010;20
10011;10
10012;25
10013;23
10014;25
10015;29
10016;15
10017;24
10018;17
10019;2
10020;28
10021;10
10022;25
10023;2
10024;2
10025;23
10026;22
10027;17
10028;2
10029;10
10030;1
10031;10
10032;22
10033;29
10034;10
10035;15
10036;10
10037;10
10038;24
10039;10
10040;19
10041;2
10042;10
10043;23
10044;24
10045;23
10046;27
10047;2
10048;22
10049;10
10050;29
10051;29
10052;2
10053;19
10054;19
10055;23
10056;29
10057;25
10058;29
10059;27
10060;15
10061;25
10062;28
10063;23
10064;10
10065;23
10066;23
10067;22
10068;23
10069;19
10070;20
10071;25
10072;19
10073;1
10074;25
10075;10
10076;1
10077;22
10078;17
10079;23
10080;25
10081;25
10082;26
10083;17
10084;10
10085;29
10086;15
10087;25
10088;25
10089;20
10090;29
10091;23
10092;23
10093;20
10094;24
10095;20
10096;10
10097;19
10098;24
10099;20
10100;25
10101;15
10102;23
10103;26
10104;2
10105;15
10106;2
10107;23
10108;20
10109;17
10110;17
10111;23
10112;1
10113;2
10114;2
10115;2
10116;25
10117;10
10118;20
10119;20
10120;19
10121;15
10122;10
10123;2
10124;1
10125;23
10126;20
10127;23
10128;26
10129;20
10130;24
10131;24
10132;15
10133;2
10134;25
10135;10
10136;29
10137;25
10138;23
10139;28
10140;2
10141;26
10142;10
10143;25
10144;23
10145;1
10146;23
10147;25
10148;19
10149;23
10150;23
10151;17
10152;15
10153;10
10154;2
10155;28
10156;2
10157;19
10158;2
10159;20
10160;19
10161;20
10162;22
10163;2
10164;15
10165;27
10166;25
10167;25
10168;26
10169;2
10170;23
10171;1
10172;20
10173;29
10174;26
10175;19
10176;25
10177;25
10178;23
10179;25
10180;23
10181;27
10182;29
10183;15
10184;25
10185;10
10186;10
10187;2
10188;26
10189;25
10190;2
10191;15
10192;10
10193;15
10194;26
10195;15
10196;24
10197;15
10198;15
10199;10
10200;29
10201;20
10202;15
10203;29
10204;20
10205;17
10206;17
10207;10
10208;29
10209;26
10210;1
10211;20
10212;1
10213;25
10214;20
10215;25
10216;10
10217;1
10218;26
10219;15
10220;1
10221;19
10222;2
10223;25
10224;25
10225;10
10226;25
10227;17
10228;29
10229;23
10230;20
10231;2
10232;15
10233;19
10234;19
10235;26
10236;15
10237;20
10238;15
10239;25
10240;10
10241;17
10242;24
10243;15
10244;1
10245;10
10246;29
10247;27
10248;24
10249;10
10250;19
10251;24
10252;24
10253;27
10254;29
10255;10
10256;15
10257;25
10258;27
10259;27
10260;23
10261;29
10262;20
10263;27
10264;20
10265;2
10266;17
10267;19
10268;2
10269;2
10270;27
10271;26
10272;19
10273;22
10274;29
10275;1
10276;28
10277;24
10278;1
10279;25
10280;2
10281;28
10282;26
10283;15
10284;29
10285;26
10286;20
10287;27
10288;25
10289;19
10290;25
10291;10
10292;10
10293;20
10294;1
10295;10
10296;22
10297;10
10298;1
10299;24
10300;2
10301;22
10302;29
10303;10
10304;25
10305;22
10306;1
10307;25
10308;10
10309;26
10310;20
10311;25
10312;22
10313;10
10314;1
10315;2
10316;23
10317;29
10318;25
10319;28
10320;19
10321;28
10322;1
10323;2
10324;1
10325;15
10326;20
10327;26
10328;22
10329;15
10330;19
10331;23
10332;1
10333;25
10334;17
10335;25
10336;23
10337;20
10338;17
10339;15
10340;26
10341;22
10342;2
10343;2
10344;17
10345;28
10346;26
10347;26
10348;10
10349;26
10350;17
10351;27
10352;17
10353;19
10354;2
10355;10
10356;23
10357;29
10358;15
10359;10
10360;2
10361;22
10362;23
10363;2
10364;25
10365;25
10366;26
10367;23
10368;19
10369;23
10370;25
10371;28
10372;25
10373;17
10374;17
10375;15
10376;25
10377;15
10378;29
10379;24
10380;10
10381;26
10382;2
10383;26
10384;2
10385;1
10386;25
10387;25
10388;19
10389;1
10390;25
10391;10
10392;19
10393;17
10394;10
10395;17
10396;10
10397;2
10398;28
10399;2
10400;20
10401;20
10402;10
10403;26
10404;25
10405;17
10406;25
10407;23
10408;1
10409;15
10410;26
10411;1
10412;20
10413;28
10414;2
10415;15
10416;2
10417;22
10418;24
10419;1
10420;10
10421;22
10422;27
10423;10
10424;1
10425;26
10426;15
10427;25
10428;2
10429;1
10430;1
10431;25
10432;26
10433;1
10434;25
10435;27
10436;15
10437;24
10438;22
10439;1
10440;29
10441;24
10442;26
10443;15
10444;1
10445;20
10446;29
10447;19
10448;19
10449;26
10450;25
10451;2
10452;22
10453;27
10454;1
10455;29
10456;19
10457;22
10458;17
10459;20
10460;17
10461;22
10462;1
10463;2
10464;19
10465;22
10466;19
10467;26
10468;25
10469;15
10470;19
10471;15
10472;2
10473;15
10474;20
10475;26
10476;20
10477;23
10478;1
10479;10
10480;1
10481;2
10482;26
10483;1
10484;23
10485;15
10486;1
10487;1
10488;25
10489;23
10490;2
10491;25
10492;26
10493;15
10494;23
10495;19
10496;17
10497;24
10498;23
10499;17
10500;15
10501;22
10502;25
10503;25
10504;26
10505;19
10506;23
10507;2
10508;25
10509;10
10510;24
10511;24
10512;17
10513;25
10514;10
10515;23
10516;25
10517;19
10518;19
10519;19
10520;10
10521;19
10522;19
10523;27
10524;29
10525;25
10526;24
10527;25
10528;1
10529;28
10530;25
10531;19
10532;20
10533;25
10534;24
10535;19
10536;2
10537;19
10538;15
10539;25
10540;17
10541;10
10542;29
10543;10
10544;24
10545;19
10546;15
10547;25
10548;10
10549;2
10550;15
10551;1
10552;1
10553;2
10554;23
10555;24
10556;10
10557;24
10558;10
10559;22
10560;24
10561;27
10562;26
10563;22
10564;25
10565;19
10566;15
10567;26
10568;2
10569;10
10570;19
10571;1
10572;19
10573;24
10574;26
10575;1
10576;26
10577;29
10578;2
10579;19
10580;22
10581;22
10582;22
10583;23
10584;1
10585;2
10586;22
10587;19
10588;19
10589;15
10590;23
10591;22
10592;1
10593;1
10594;24
10595;25
10596;26
10597;20
10598;26
10599;2
10600;22
10601;17
10602;20
10603;24
10604;10
10605;28
10606;2
10607;1
10608;19
10609;15
10610;10
10611;2
10612;24
10613;27
10614;27
10615;10
10616;19
10617;25
10618;24
10619;15
10620;25
10621;1
10622;20
10623;28
10624;25
10625;15
10626;2
10627;26
10628;19
10629;19
10630;10
10631;27
10632;28
10633;24
10634;26
10635;26
10636;22
10637;24
10638;25
10639;19
10640;1
10641;22
10642;15
10643;10
10644;1
10645;23
10646;22
10647;15
10648;1
10649;23
10650;2
10651;27
10652;15
10653;1
10654;19
10655;20
10656;25
10657;2
10658;23
10659;20
10660;10
10661;23
10662;1
10663;25
10664;2
10665;10
10666;19
10667;15
10668;17
10669;19
10670;24
10671;15
10672;28
10673;15
10674;17
10675;1
10676;1
10677;10
10678;28
10679;2
10680;19
10681;10
10682;15
10683;22
10684;25
10685;23
10686;25
10687;23
10688;15
10689;2
10690;25
10691;10
10692;25
10693;25
10694;2
10695;10
10696;10
10697;28
10698;1
10699;10
10700;23
10701;24
10702;1
10703;20
10704;15
10705;26
10706;23
10707;23
10708;24
10709;26
10710;10
10711;15
10712;1
10713;1
10714;24
10715;1
10716;1
10717;26
10718;27
10719;10
10720;25
10721;10
10722;15
10723;1
10724;15
10725;29
10726;24
10727;25
10728;29
10729;19
10730;10
10731;28
10732;26
10733;25
10734;26
10735;19
10736;10
10737;17
10738;1
10739;15
10740;10
10741;26
10742;1
10743;2
10744;2
10745;24
10746;26
10747;17
10748;29
10749;10
10750;2
10751;26
10752;22
10753;15
10754;26
10755;25
10756;25
10757;29
10758;29
10759;24
10760;20
10761;10
10762;29
10763;17
10764;23
10765;25
10766;19
10767;2
10768;24
10769;23
10770;24
10771;28
10772;28
10773;19
10774;1
10775;15
10776;15
10777;1
10778;2
10779;25
10780;20
10781;15
10782;2
10783;20
10784;25
10785;25
10786;20
10787;28
10788;10
10789;20
10790;25
10791;15
10792;10
10793;25
10794;26
10795;24
10796;15
10797;1
10798;10
10799;28
10800;2
10801;22
10802;2
10803;25
10804;19
10805;22
10806;25
10807;19
10808;28
10809;19
10810;25
10811;25
10812;22
10813;29
10814;27
10815;24
10816;2
10817;1
10818;26
10819;15
10820;19
10821;2
10822;23
10823;17
10824;15
10825;28
10826;25
10827;15
10828;10
10829;23
10830;24
10831;1
10832;23
10833;26
10834;10
10835;15
10836;10
10837;19
10838;15
10839;15
10840;15
10841;25
10842;24
10843;19
10844;10
10845;25
10846;15
10847;19
10848;26
10849;19
10850;17
10851;15
10852;17
10853;19
10854;25
10855;28
10856;20
10857;19
10858;2
10859;15
10860;25
10861;15
10862;22
10863;2
10864;23
10865;17
10866;15
10867;27
10868;10
10869;25
10870;25
10871;23
10872;15
10873;17
10874;22
10875;25
10876;17
10877;2
10878;15
10879;15
10880;10
10881;25
10882;17
10883;28
10884;24
10885;24
10886;24
10887;15
10888;25
10889;19
10890;2
10891;26
10892;10
10893;15
10894;25
10895;1
10896;15
10897;15
10898;2
10899;19
10900;15
10901;10
10902;19
10903;26
10904;17
10905;23
10906;25
10907;19
10908;19
10909;25
10910;25
10911;2
10912;24
10913;25
10914;10
10915;23
10916;15
10917;19
10918;25
10919;29
10920;22
10921;2
10922;17
10923;15
10924;24
10925;10
10926;2
10927;10
10928;10
10929;2
10930;29
10931;19
10932;25
10933;10
10934;1
10935;19
10936;26
10937;19
10938;17
10939;29
10940;19
10941;22
10942;19
10943;1
10944;2
10945;10
10946;26
10947;15
10948;19
10949;24
10950;23
10951;1
10952;19
10953;23
10954;19
10955;24
10956;15
10957;2
10958;1
10959;2
10960;19
10961;24
10962;25
10963;1
10964;17
10965;25
10966;25
10967;23
10968;15
10969;26
10970;24
10971;10
10972;17
10973;20
10974;1
10975;26
10976;10
10977;15
10978;26
10979;26
10980;17
10981;23
10982;10
10983;19
10984;15
10985;10
10986;25
10987;15
10988;28
10989;24
10990;2
10991;1
10992;17
10993;24
10994;19
10995;24
10996;15
10997;25
10998;29
10999;27
11000;26
11001;19
11002;26
11003;19
11004;20
11005;1
11006;1
11007;24
11008;24
11009;10
11010;27
11011;25
11012;24
11013;2
11014;1
11015;19
11016;26
11017;25
11018;20
11019;27
11020;23
11021;29
11022;20
11023;24
11024;17
11025;17
11026;25
11027;10
11028;23
11029;25
11030;19
11031;23
11032;10
11033;27
11034;29
11035;29
11036;2
11037;10
11038;22
11039;28
11040;23
11041;10
11042;25
11043;23
11044;2
11045;2
11046;28
11047;10
11048;28
11049;1
11050;24
11051;29
11052;24
11053;23
11054;10
11055;23
11056;2
11057;28
11058;23
11059;2
11060;19
11061;10
11062;26
11063;19
11064;26
11065;10
11066;24
11067;23
11068;10
11069;10
11070;10
11071;19
11072;25
11073;2
11074;10
11075;20
11076;25
11077;15
11078;19
11079;19
11080;25
11081;23
11082;28
11083;24
11084;17
11085;25
11086;23
11087;22
11088;1
11089;17
11090;15
11091;15
11092;20
11093;2
11094;10
11095;29
11096;10
11097;1
11098;25
11099;1
11100;26
11101;26
11102;1
11103;25
11104;29
11105;17
11106;2
11107;25
11108;25
11109;25
11110;23
11111;15
11112;10
11113;25
11114;24
11115;28
11116;17
11117;20
11118;23
11119;23
11120;15
11121;17
11122;2
11123;25
11124;19
11125;15
11126;22
11127;24
11128;19
11129;19
11130;24
11131;17
11132;25
11133;24
11134;23
11135;19
11136;25
11137;25
11138;23
11139;15
11140;24
11141;10
11142;24
11143;20
11144;1
11145;26
11146;26
11147;27
11148;19
11149;25
11150;25
11151;2
11152;25
11153;15
11154;19
11155;29
11156;22
11157;20
11158;25
11159;2
11160;28
11161;24
11162;26
11163;25
11164;2
11165;28
11166;27
11167;23
11168;22
11169;19
11170;24
11171;20
11172;24
11173;24
11174;26
11175;19
11176;17
11177;10
11178;20
11179;15
11180;25
11181;25
11182;15
11183;26
11184;19
11185;17
11186;10
11187;24
11188;24
11189;2
11190;28
11191;15
11192;25
11193;15
11194;10
11195;1
11196;27
11197;22
11198;20
11199;29
11200;15
11201;23
11202;17
11203;28
11204;29
11205;20
11206;10
11207;25
11208;22
11209;25
11210;15
11211;26
11212;23
11213;15
11214;20
11215;25
11216;1
11217;22
11218;19
11219;24
11220;19
11221;24
11222;20
11223;19
11224;26
11225;26
11226;15
11227;24
11228;20
11229;19
11230;23
11231;20
11232;28
11233;25
11234;1
11235;2
11236;23
11237;19
11238;19
11239;19
11240;20
11241;25
11242;15
11243;26
11244;25
11245;26
11246;24
11247;27
11248;26
11249;20
11250;15
11251;1
11252;28
11253;10
11254;23
11255;25
11256;20
11257;1
11258;19
11259;20
11260;19
11261;26
11262;26
11263;25
11264;25
11265;25
11266;22
11267;28
11268;27
11269;20
11270;22
11271;24
11272;29
11273;15
11274;20
11275;15
11276;1
11277;28
11278;15
11279;2
11280;10
11281;29
11282;29
11283;24
11284;15
11285;19
11286;23
11287;1
11288;19
11289;26
11290;10
11291;10
11292;10
11293;10
11294;1
11295;15
11296;25
11297;2
11298;2
11299;24
11300;27
11301;29
11302;2
11303;25
11304;25
11305;28
11306;24
11307;22
11308;28
11309;25
11310;23
11311;28
11312;10
11313;24
11314;22
11315;25
11316;27
11317;28
11318;25
11319;15
11320;1
11321;20
11322;1
11323;26
11324;20
11325;29
11326;10
11327;2
11328;25
11329;25
11330;22
11331;25
11332;24
11333;25
11334;1
11335;23
11336;10
11337;26
11338;15
11339;15
11340;25
11341;2
11342;25
11343;23
11344;25
11345;17
11346;2
11347;10
11348;26
11349;15
11350;15
11351;2
11352;17
11353;20
11354;29
11355;15
11356;10
11357;22
11358;17
11359;1
11360;25
11361;26
11362;15
11363;29
11364;29
11365;19
11366;22
11367;28
11368;10
11369;10
11370;20
11371;19
11372;17
11373;15
11374;19
11375;22
11376;15
11377;10
11378;20
11379;10
11380;19
11381;27
11382;2
11383;1
11384;23
11385;23
11386;22
11387;1
11388;10
11389;25
11390;19
11391;15
11392;10
11393;15
11394;26
11395;27
11396;27
11397;25
11398;29
11399;19
11400;24
11401;23
11402;27
11403;24
11404;23
11405;27
11406;26
11407;2
11408;15
11409;10
11410;15
11411;2
11412;24
11413;19
11414;15
11415;25
11416;24
11417;29
11418;23
11419;27
11420;15
11421;23
11422;15
11423;23
11424;2
11425;22
11426;25
11427;23
11428;22
11429;15
11430;26
11431;17
11432;29
11433;23
11434;15
11435;27
11436;1
11437;29
11438;25
11439;20
11440;15
11441;19
11442;23
11443;2
11444;22
11445;20
11446;25
11447;22
11448;26
11449;23
11450;2
11451;17
11452;2
11453;24
11454;25
11455;2
11456;24
11457;1
11458;2
11459;19
11460;10
11461;29
11462;28
11463;15
11464;25
11465;24
11466;22
11467;19
11468;17
11469;25
11470;20
11471;28
11472;15
11473;20
11474;15
11475;17
11476;19
11477;15
11478;2
11479;19
11480;2
11481;10
11482;26
11483;23
11484;23
11485;10
11486;28
11487;20
11488;1
11489;27
11490;20
11491;2
11492;19
11493;23
11494;25
11495;27
11496;24
11497;22
11498;15
11499;26
11500;24
11501;25
11502;10
11503;10
11504;19
11505;1
11506;22
11507;26
11508;24
11509;24
11510;22
11511;1
11512;24
11513;1
11514;23
11515;10
11516;15
11517;23
11518;10
11519;2
11520;2
11521;29
11522;20
11523;28
11524;23
11525;25
11526;19
11527;2
11528;26
11529;19
11530;20
11531;23
11532;25
11533;24
11534;26
11535;1
11536;24
11537;1
11538;23
11539;23
11540;19
11541;20
11542;15
11543;15
11544;2
11545;23
11546;25
11547;23
11548;15
11549;15
11550;26
11551;25
11552;20
11553;10
11554;17
11555;2
11556;28
11557;2
11558;26
11559;25
11560;1
11561;22
11562;27
11563;2
11564;17
11565;25
11566;26
11567;27
11568;15
11569;19
11570;25
11571;19
11572;29
11573;1
11574;19
11575;25
11576;15
11577;25
11578;15
11579;22
11580;23
11581;28
11582;1
11583;27
11584;26
11585;10
11586;20
11587;15
11588;26
11589;26
11590;2
11591;2
11592;26
11593;29
11594;15
11595;17
11596;19
11597;15
11598;27
11599;28
11600;25
11601;26
11602;2
11603;24
11604;28
11605;23
11606;22
11607;25
11608;28
11609;15
11610;15
11611;22
11612;2
11613;19
11614;24
11615;22
11616;27
11617;15
11618;1
11619;19
11620;19
11621;23
11622;10
11623;17
11624;22
11625;10
11626;2
11627;20
11628;28
11629;19
11630;1
11631;10
11632;28
11633;19
11634;26
11635;26
11636;24
11637;10
11638;19
11639;1
11640;10
11641;23
11642;10
11643;27
11644;1
11645;25
11646;19
11647;26
11648;25
11649;15
11650;22
11651;2
11652;26
11653;10
11654;19
11655;10
11656;25
11657;25
11658;27
11659;23
11660;10
11661;22
11662;26
11663;25
11664;22
11665;2
11666;22
11667;15
11668;15
11669;26
11670;25
11671;2
11672;26
11673;25
11674;23
11675;2
11676;25
11677;20
11678;20
11679;15
11680;25
11681;19
11682;19
11683;23
11684;25
11685;17
11686;24
11687;2
11688;19
11689;1
11690;10
11691;19
11692;22
11693;2
11694;1
11695;25
11696;2
11697;15
11698;25
11699;27
11700;1
11701;19
11702;1
11703;24
11704;23
11705;15
11706;23
11707;25
11708;22
11709;10
11710;20
11711;20
11712;2
11713;24
11714;10
11715;2
11716;28
11717;23
11718;26
11719;23
11720;15
11721;19
11722;15
11723;2
11724;19
11725;2
11726;10
11727;2
11728;24
11729;23
11730;24
11731;2
11732;2
11733;26
11734;29
11735;15
11736;10
11737;1
11738;17
11739;20
11740;2
11741;27
11742;25
11743;10
11744;17
11745;10
11746;20
11747;23
11748;19
11749;2
11750;15
11751;25
11752;22
11753;19
11754;17
11755;1
11756;17
11757;1
11758;2
11759;27
11760;20
11761;17
11762;22
11763;22
11764;20
11765;23
11766;25
11767;25
11768;2
11769;1
11770;25
11771;15
11772;25
11773;15
11774;1
11775;24
11776;20
11777;23
11778;29
11779;1
11780;26
11781;10
11782;29
11783;2
11784;17
11785;28
11786;19
11787;15
11788;19
11789;23
11790;2
11791;22
11792;25
11793;1
11794;19
11795;28
11796;22
11797;20
11798;24
11799;15
11800;26
11801;20
11802;25
11803;19
11804;29
11805;25
11806;24
11807;25
11808;22
11809;19
11810;24
11811;2
11812;27
11813;23
11814;24
11815;19
11816;24
11817;15
11818;22
11819;22
11820;17
11821;1
11822;29
11823;23
11824;10
11825;23
11826;1
11827;2
11828;19
11829;2
11830;15
11831;29
11832;10
11833;2
11834;25
11835;29
11836;22
11837;19
11838;24
11839;17
11840;26
11841;25
11842;17
11843;24
11844;15
11845;15
11846;19
11847;1
11848;24
11849;10
11850;25
11851;29
11852;19
11853;15
11854;2
11855;17
11856;26
11857;10
11858;26
11859;24
11860;28
11861;19
11862;24
11863;19
11864;10
11865;27
11866;25
11867;15
11868;25
11869;25
11870;1
11871;15
11872;17
11873;23
11874;24
11875;20
11876;25
11877;2
11878;10
11879;15
11880;10
11881;22
11882;20
11883;25
11884;26
11885;17
11886;29
11887;1
11888;19
11889;27
11890;27
11891;10
11892;24
11893;20
11894;28
11895;20
11896;25
11897;25
11898;24
11899;19
11900;29
11901;10
11902;24
11903;23
11904;25
11905;17
11906;2
11907;2
11908;10
11909;24
11910;29
11911;25
11912;15
11913;29
11914;10
11915;1
11916;2
11917;25
11918;10
11919;27
11920;23
11921;10
11922;1
11923;1
11924;1
11925;1
11926;19
11927;10
11928;2
11929;26
11930;25
11931;28
11932;19
11933;26
11934;19
11935;15
11936;23
11937;19
11938;28
11939;23
11940;22
11941;17
11942;27
11943;25
11944;25
11945;23
11946;2
11947;24
11948;10
11949;22
11950;10
11951;29
11952;15
11953;10
11954;23
11955;27
11956;17
11957;26
11958;28
11959;22
11960;28
11961;2
11962;1
11963;28
11964;10
11965;27
11966;15
11967;29
11968;2
11969;24
11970;2
11971;2
11972;29
11973;20
11974;29
11975;15
11976;19
11977;19
11978;26
11979;23
11980;1
11981;1
11982;24
11983;20
11984;2
11985;22
11986;19
11987;2
11988;15
11989;15
11990;19
11991;20
11992;10
11993;15
11994;24
11995;2
11996;24
11997;1
11998;1
11999;15
12000;15
12001;19
12002;10
12003;19
12004;25
12005;15
12006;10
12007;24
12008;20
12009;22
12010;26
12011;17
12012;2
12013;19
12014;25
12015;2
12016;2
12017;10
12018;17
12019;26
12020;1
12021;10
12022;23
12023;19
12024;23
12025;19
12026;2
12027;10
12028;2
12029;2
12030;25
12031;2
12032;15
12033;23
12034;25
12035;2
12036;25
12037;10
12038;23
12039;10
12040;15
12041;2
12042;25
12043;25
12044;19
12045;25
12046;26
12047;19
12048;23
12049;23
12050;24
12051;23
12052;23
12053;10
12054;22
12055;2
12056;17
12057;15
12058;15
12059;10
12060;10
12061;24
12062;1
12063;23
12064;15
12065;26
12066;15
12067;1
12068;23
12069;24
12070;25
12071;1
12072;15
12073;26
12074;29
12075;24
12076;26
12077;10
12078;15
12079;22
12080;19
12081;27
12082;28
12083;15
12084;1
12085;26
12086;23
12087;2
12088;2
12089;15
12090;1
12091;20
12092;25
12093;26
12094;22
12095;26
12096;15
12097;1
12098;15
12099;25
12100;24
12101;27
12102;20
12103;15
12104;29
12105;15
12106;15
12107;24
12108;19
12109;19
12110;25
12111;23
12112;26
12113;2
12114;15
12115;10
12116;22
12117;19
12118;27
12119;2
12120;26
12121;1
12122;2
12123;23
12124;1
12125;10
12126;24
12127;28
12128;15
12129;28
12130;25
12131;27
12132;22
12133;20
12134;19
12135;29
12136;15
12137;2
12138;20
12139;15
12140;25
12141;20
12142;17
12143;22
12144;1
12145;20
12146;25
12147;26
12148;17
12149;19
12150;10
12151;15
12152;28
12153;25
12154;20
12155;23
12156;19
12157;1
12158;1
12159;15
12160;28
12161;19
12162;26
12163;1
12164;19
12165;23
12166;17
12167;20
12168;19
12169;27
12170;26
12171;19
12172;25
12173;23
12174;25
12175;25
12176;23
12177;2
12178;25
12179;1
12180;23
12181;22
12182;17
12183;17
12184;15
12185;19
12186;23
12187;24
12188;10
12189;20
12190;24
12191;26
12192;22
12193;22
12194;22
12195;23
12196;15
12197;17
12198;17
12199;23
12200;20
12201;17
12202;19
12203;19
12204;23
12205;26
12206;2
12207;10
12208;15
12209;1
12210;27
12211;10
12212;15
12213;26
12214;15
12215;23
12216;2
12217;10
12218;27
12219;10
12220;27
12221;23
12222;26
12223;15
12224;17
12225;29
12226;29
12227;10
12228;10
12229;15
12230;22
12231;1
12232;25
12233;2
12234;24
12235;28
12236;20
12237;24
12238;26
12239;24
12240;1
12241;19
12242;25
12243;17
12244;25
12245;22
12246;22
12247;10
12248;2
12249;25
12250;26
12251;25
12252;25
12253;1
12254;2
12255;26
12256;29
12257;15
12258;10
12259;17
12260;15
12261;24
12262;10
12263;15
12264;24
12265;19
12266;1
12267;10
12268;19
12269;28
12270;19
12271;29
12272;27
12273;25
12274;27
12275;23
12276;26
12277;25
12278;1
12279;23
12280;2
12281;2
12282;19
12283;1
12284;24
12285;25
12286;25
12287;24
12288;25
12289;25
12290;19
12291;26
12292;1
12293;19
12294;2
12295;20
12296;20
12297;23
12298;27
12299;27
12300;28
12301;19
12302;17
12303;26
12304;1
12305;19
12306;25
12307;15
12308;22
12309;2
12310;24
12311;17
12312;17
12313;1
12314;20
12315;25
12316;20
12317;23
12318;2
12319;1
12320;1
12321;20
12322;20
12323;20
12324;1
12325;10
12326;1
12327;2
12328;20
12329;24
12330;15
12331;19
12332;24
12333;26
12334;23
12335;17
12336;23
12337;2
12338;25
12339;27
12340;19
12341;24
12342;24
12343;26
12344;29
12345;23
12346;25
12347;17
12348;23
12349;15
12350;19
12351;22
12352;1
12353;25
12354;25
12355;28
12356;20
12357;17
12358;2
12359;1
12360;2
12361;1
12362;2
12363;24
12364;19
12365;26
12366;15
12367;28
12368;15
12369;27
12370;20
12371;25
12372;10
12373;29
12374;26
12375;1
12376;24
12377;23
12378;15
12379;15
12380;15
12381;10
12382;2
12383;29
12384;2
12385;25
12386;23
12387;25
12388;15
12389;15
12390;24
12391;27
12392;28
12393;28
12394;1
12395;1
12396;20
12397;25
12398;26
12399;1
12400;15
12401;28
12402;15
12403;20
12404;23
12405;28
12406;10
12407;24
12408;25
12409;24
12410;26
12411;25
12412;25
12413;27
12414;23
12415;28
12416;10
12417;27
12418;2
12419;27
12420;15
12421;25
12422;25
12423;15
12424;25
